OBJECTID,SEGMENT_ID,L_F_ADD,L_T_ADD,R_F_ADD,R_T_ADD,PRE_DIR,ST_NAME,ST_TYPE,SUF_DIR,MUN_L,MUN_R,CFCC,SPEEDLIMIT,ONEWAY,HEIGHT,WEIGHT,WIDTH,F_ZLEV,T_ZLEV,SHIELD,HWY_NUM,NBHD_L,NBHD_R,FT_COST,TF_COST,TF_DIR,FT_DIR,STATE00_L,STATE00_R,COUNTY00_L,COUNTY00_R,PLACE00_L,PLACE00_R,TRACT00_L,TRACT00_R,BLOCK00_L,BLOCK00_R,MCD00_L,MCD00_R,STREET_ID,SHAPElen
2213,2730,812,898,809,899,E,Third,ST,,Boston,Boston,A41,20,,,,,0,0,,,South Boston,South Boston,0.326,0.326, , ,MA,MA,025,025,07000,07000,02127,02127, , ,07000,07000,4122,572.363361896018
2214,2731,99,59,98,4,,Eagle,SQ,,Boston,Boston,A31,25,,,,,0,0,,,East Boston,East Boston,0.041,0.041, , ,MA,MA,025,025,07000,07000,02128,02128, , ,07000,07000,1308,88.2653748703861
2215,2732,57,1,2,2,,Eagle,SQ,,Boston,Boston,A31,25,,,,,0,0,,,East Boston,East Boston,0.064,0.064, , ,MA,MA,025,025,07000,07000,02128,02128, , ,07000,07000,1308,143.918164107432
2216,2733,2,16,1,15,,Earl,ST,,Boston,Boston,A41,15,,,,,0,0,,,South Boston,South Boston,0.152,0.152, , ,MA,MA,025,025,07000,07000,02127,02127, , ,07000,07000,1312,208.156010969515
2217,2734,2,10,1,9,,Earnshaw,ST,,Boston,Boston,A41,15,,,,,0,0,,,West Roxbury,West Roxbury,0.145,0.145, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,1313,178.197828655865
2218,2735,21,1,14,2,,East,ST,,Boston,Boston,A31,25,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.099, , ,MA,MA,025,025,07000,07000,02122,02122, , ,07000,07000,1315,219.743232546349
2219,2736,35,23,34,16,,East,ST,,Boston,Boston,A31,25,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.118, , ,MA,MA,025,025,07000,07000,02122,02122, , ,07000,07000,1315,249.951267461669
2220,2737,,,56,36,,East,ST,,Boston,Boston,A31,25,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.154, , ,MA,MA,025,025,07000,07000,02122,02122, , ,07000,07000,1315,351.457717507759
2221,2738,2,8,1,7,,East,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.087,0.087, , ,MA,MA,025,025,07000,07000,02111,02111, , ,07000,07000,1314,144.428996110013
2222,2739,10,98,9,99,,East,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.108,0.108, , ,MA,MA,025,025,07000,07000,02111,02111, , ,07000,07000,1314,175.480190361614
2223,2741,2,16,1,15,,Eastbourne,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roslindale,Roslindale,0.287,0.287, , ,MA,MA,025,025,07000,07000,02131,02131, , ,07000,07000,1316,499.45086823378
2224,2742,18,24,23,35,,Eastburn,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Allston-Brighton,Allston-Brighton,0.14,-1, , ,MA,MA,025,025,07000,07000,02135,02135, , ,07000,07000,1317,146.068459254145
2225,2743,26,36,37,37,,Eastburn,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Allston-Brighton,Allston-Brighton,0.14,-1, , ,MA,MA,025,025,07000,07000,02135,02135, , ,07000,07000,1317,108.464109494604
2226,2744,,,,,,Eastburn,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Allston-Brighton,Allston-Brighton,0.033,-1, , ,MA,MA,025,025,07000,07000,02135,02135, , ,07000,07000,1317,63.4972473925136
2227,2746,2,14,1,7,,Eastland,RD,,Boston,Boston,A41,20,,,,,0,0,,,Jamaica Plain,Jamaica Plain,0.118,0.118, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,1320,205.712802431848
2228,2747,28,30,39,39,,Eastland,RD,,Boston,Boston,A41,20,,,,,0,0,,,Jamaica Plain,Jamaica Plain,0.074,0.074, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,1320,97.1088259840974
2229,2748,32,38,41,45,,Eastland,RD,,Boston,Boston,A41,20,,,,,0,0,,,Jamaica Plain,Jamaica Plain,0.073,0.073, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,1320,144.845829684783
2230,2749,40,72,47,77,,Eastland,RD,,Boston,Boston,A41,20,,,,,0,0,,,Jamaica Plain,Jamaica Plain,0.29,0.29, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,1320,499.402874186221
2231,2750,74,98,79,99,,Eastland,RD,,Boston,Boston,A41,20,,,,,0,0,,,Jamaica Plain,Jamaica Plain,0.109,0.109, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,1320,183.606386008444
2232,2751,2,10,1,13,,Eastman,ST,,Boston,Boston,A41,20,,,,,0,0,,,Dorchester,Dorchester,0.109,0.109, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,1321,192.276899938985
2233,2752,12,98,15,99,,Eastman,ST,,Boston,Boston,A41,20,,,,,0,0,,,Dorchester,Dorchester,0.277,0.277, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,1321,483.273428840764
2234,2753,2,6,1,7,,Eastmont,RD,,Boston,Boston,A41,20,,,,,0,0,,,Hyde Park,Hyde Park,0.096,0.096, , ,MA,MA,025,025,07000,07000,02136,02136, , ,07000,07000,1322,164.399467241058
2235,2754,8,98,9,99,,Eastmont,RD,,Boston,Boston,A41,20,,,,,0,0,,,Hyde Park,Hyde Park,0.188,0.188, , ,MA,MA,025,025,07000,07000,02136,02136, , ,07000,07000,1322,343.458322694241
2236,2757,2,56,1,55,,Easton,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Allston-Brighton,Allston-Brighton,0.388,-1, , ,MA,MA,025,025,07000,07000,02134,02134, , ,07000,07000,1324,675.112507768252
2237,2758,58,76,57,77,,Easton,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Allston-Brighton,Allston-Brighton,0.121,-1, , ,MA,MA,025,025,07000,07000,02134,02134, , ,07000,07000,1324,211.818467945111
2238,2759,78,92,79,93,,Easton,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Allston-Brighton,Allston-Brighton,0.193,-1, , ,MA,MA,025,025,07000,07000,02134,02134, , ,07000,07000,1324,344.005751506622
2239,2760,96,198,97,199,,Eastwood,CIRT,,Boston,Boston,A41,20,,,,,0,0,,,West Roxbury,West Roxbury,0.433,0.433, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,4852,749.942267441766
2240,2761,2,16,1,17,,Eden,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Charlestown,Charlestown,0.211,-1, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,1328,366.056697449284
2241,2762,18,26,19,33,,Eden,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Charlestown,Charlestown,0.068,-1, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,1328,106.726657576941
2242,2763,28,42,35,43,,Eden,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Charlestown,Charlestown,0.056,-1, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,1328,114.382324761354
2243,2764,25,1,26,2,,Edge Hill,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Jamaica Plain,Jamaica Plain,-1,0.356, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,1329,610.527265187892
2244,2765,2,30,1,29,,Edgebrook,RD,,Boston,Boston,A41,20,,,,,0,0,,,West Roxbury,West Roxbury,0.263,0.263, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,1330,462.849529801433
2245,2766,2,30,1,31,,Edgemont,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roslindale,Roslindale,0.311,0.311, , ,MA,MA,025,025,07000,07000,02131,02131, , ,07000,07000,1332,547.721169311908
2246,2767,2,16,1,17,,Edgerly,PL,,Boston,Boston,A41,15,,,,,0,0,,,Boston,Boston,0.12654275,0.12654275, , ,MA,MA,025,025,07000,07000,02116,02116, , ,07000,07000,1333,167.036432181362
2247,2769,43,21,42,20,,Edgerly,RD,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.1215867,-1, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,1334,213.99258504868
2248,2770,,,,,,Edgerly,RD,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.02302107,-1, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,1334,40.517083538232
2249,2771,44,78,45,79,,Edgerly,RD,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.18956846,0.18956846, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,1334,333.640495841197
2250,2772,2,38,1,39,,Edgewater,DR,,Boston,Boston,A41,20,,,,,0,0,,,Mattapan,Mattapan,0.3,0.3, , ,MA,MA,025,025,07000,07000,02126,02126, , ,07000,07000,1335,581.199559138488
2251,2773,40,60,41,59,,Edgewater,DR,,Boston,Boston,A41,20,,,,,0,0,,,Mattapan,Mattapan,0.132,0.132, , ,MA,MA,025,025,07000,07000,02126,02126, , ,07000,07000,1335,243.354208048609
2252,2774,62,76,61,75,,Edgewater,DR,,Boston,Boston,A41,20,,,,,0,0,,,Mattapan,Mattapan,0.148,0.148, , ,MA,MA,025,025,07000,07000,02126,02126, , ,07000,07000,1335,254.453497933971
2253,2775,78,94,77,95,,Edgewater,DR,,Boston,Boston,A41,20,,,,,0,0,,,Mattapan,Mattapan,0.152,0.152, , ,MA,MA,025,025,07000,07000,02126,02126, , ,07000,07000,1335,265.66071119779
2254,2776,96,110,97,109,,Edgewater,DR,,Boston,Boston,A41,20,,,,,0,0,,,Mattapan,Mattapan,0.17629092,0.17629092, , ,MA,MA,025,025,07000,07000,02126,02126, , ,07000,07000,1335,310.272019453584
2255,2777,2,2,1,1,,Edgeway,TER,,Boston,Boston,A70,1,N,,,,0,0,,,Hyde Park,Hyde Park,0,0, , ,MA,MA, , , , ,02136,02136, , ,07000,07000,4856,1185.95648324809
2256,2779,36,48,1,19,,Edison,GRN,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.159, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,1338,282.449291362444
2257,2780,,,16,2,,Edison,GRN,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,0.143,-1, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,1338,250.890674082554
2258,2781,2,4,1,3,,Edith,ST,,Boston,Boston,A41,20,,,,,0,0,,,Hyde Park,Hyde Park,0.164,0.164, , ,MA,MA,025,025,07000,07000,02136,02136, , ,07000,07000,1340,282.840721721868
2259,2782,2,16,1,11,,Edson,ST,,Boston,Boston,A41,20,,,,,0,0,,,Hyde Park,Hyde Park,0.148,0.148, , ,MA,MA,025,025,07000,07000,02136,02136, , ,07000,07000,1342,257.346444690289
2260,2783,18,26,13,25,,Edson,ST,,Boston,Boston,A41,20,,,,,0,0,,,Hyde Park,Hyde Park,0.114,0.114, , ,MA,MA,025,025,07000,07000,02136,02136, , ,07000,07000,1342,200.171085526031
2261,2784,28,98,27,99,,Edson,ST,,Boston,Boston,A41,15,,,,,0,0,,,Hyde Park,Hyde Park,0.182,0.182, , ,MA,MA,025,025,07000,07000,02136,02136, , ,07000,07000,1342,198.971616537409
2262,2785,2,12,1,11,,Edson,TER,,Boston,Boston,A41,15,,,,,0,0,,,Hyde Park,Hyde Park,0.085,0.085, , ,MA,MA,025,025,07000,07000,02136,02136, , ,07000,07000,1344,109.629182426471
2263,2786,2,22,1,21,,Edwardson,ST,,Boston,Boston,A41,20,,,,,0,0,,,Hyde Park,Hyde Park,0.147,0.147, , ,MA,MA,025,025,07000,07000,02136,02136, , ,07000,07000,1345,258.026355372263
2264,2787,24,98,23,99,,Edwardson,ST,,Boston,Boston,A41,20,,,,,0,0,,,Hyde Park,Hyde Park,0.139,0.139, , ,MA,MA,025,025,07000,07000,02136,02136, , ,07000,07000,1345,238.273597937428
2265,2789,79,29,78,24,,Edwin,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.433, , ,MA,MA,025,025,07000,07000,02124,02124, , ,07000,07000,1346,760.354308542818
2266,2790,65,1,64,2,,Egan,WAY,,Boston,Boston,A41,15,,,,,0,0,,,Allston-Brighton,Allston-Brighton,0.148,0.148, , ,MA,MA,025,025,07000,07000,02135,02135, , ,07000,07000,1347,168.627570694914
2267,2791,2,18,1,21,,Egleston,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Jamaica Plain,Jamaica Plain,0.157,-1, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,1348,269.727392068764
2268,2792,20,34,23,33,,Egleston,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Jamaica Plain,Jamaica Plain,0.125,-1, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,1348,232.05114974885
2269,2793,41,1,40,2,,Egremont,RD,,Boston,Boston,A41,20,FT,,,,0,0,,,Allston-Brighton,Allston-Brighton,-1,0.459, , ,MA,MA,025,025,07000,07000,02135,02135, , ,07000,07000,1349,795.117714333704
2270,2794,65,43,64,42,,Egremont,RD,,Boston,Boston,A41,20,FT,,,,0,0,,,Allston-Brighton,Allston-Brighton,-1,0.258, , ,MA,MA,025,025,07000,07000,02135,02135, , ,07000,07000,1349,461.790892735452
2271,2795,2,2,1,3,,Elba,TER,,Boston,Boston,A41,15,,,,,0,0,,,Dorchester,Dorchester,0.076,0.076, , ,MA,MA,025,025,07000,07000,02122,02122, , ,07000,07000,1353,136.010160809991
2272,2796,2,40,1,39,,Elbert,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.227,0.227, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1354,395.595702241494
2273,2797,2,4,1,5,,Elbow,ST,,Boston,Boston,A41,20,,,,,0,0,,,East Boston,East Boston,0.158,0.158, , ,MA,MA,025,025,07000,07000,02128,02128, , ,07000,07000,1355,277.561953284765
2274,2799,20,30,25,33,,Elder,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,0.097,-1, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,1356,174.415029162413
2275,2800,32,48,35,47,,Elder,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,0.187,-1, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,1356,325.472372016177
2276,2801,2,24,1,23,,Eldon,ST,,Boston,Boston,A41,20,,,,,0,0,,,Dorchester,Dorchester,0.168,0.168, , ,MA,MA,025,025,07000,07000,02121,02121, , ,07000,07000,1358,294.704369452083
2277,2802,26,28,25,29,,Eldon,ST,,Boston,Boston,A41,20,,,,,0,0,,,Dorchester,Dorchester,0.095,0.095, , ,MA,MA,025,025,07000,07000,02121,02121, , ,07000,07000,1358,171.080065598351
2278,2803,30,98,31,99,,Eldon,ST,,Boston,Boston,A41,20,,,,,0,0,,,Dorchester,Dorchester,0.089,0.089, , ,MA,MA,025,025,07000,07000,02121,02121, , ,07000,07000,1358,143.447661218565
2279,2804,1,37,2,36,,Eldon,ST,,Boston,Boston,A41,15,,,,,0,0,,,Roslindale,Roslindale,0.265,0.265, , ,MA,MA,025,025,07000,07000,02131,02131, , ,07000,07000,1357,402.278362770494
2280,2808,2,28,1,29,,Elgin,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,West Roxbury,West Roxbury,0.234,-1, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,1363,399.244728490163
2281,2809,30,30,31,33,,Elgin,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,West Roxbury,West Roxbury,0.04,-1, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,1363,70.881941993614
2282,2810,32,98,35,99,,Elgin,ST,,Boston,Boston,A41,15,,,,,0,0,,,West Roxbury,West Roxbury,0.126,0.126, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,1363,151.291692359641
2283,2811,33,31,36,34,,Eliot,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Jamaica Plain,Jamaica Plain,-1,0.055, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,1366,91.0094529004031
2284,2812,41,35,42,38,,Eliot,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Jamaica Plain,Jamaica Plain,-1,0.107, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,1366,182.981156146416
2285,2813,2,16,1,17,,Elizabeth,ST,,Boston,Boston,A41,20,,,,,0,0,,,Mattapan,Mattapan,0.17790962,0.17790962, , ,MA,MA,025,025,07000,07000,02126,02126, , ,07000,07000,1368,313.120929482747
